"Area","Species","Trap_type","Bait","Line","Date","Month","trap_id","Season","Time_taken"
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2022-05-28,"May","2957947","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2022-07-23,"July","2957947","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2022-09-24,"September","2957947","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2022-10-27,"October","2957947","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2023-05-22,"May","2957947","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2021-09-28,"September","2957965","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Blood","",2021-12-18,"December","2957965","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2022-02-11,"February","2957965","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2022-05-28,"May","2957965","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2022-10-27,"October","2957965","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Nut Butter","",2023-03-22,"March","2957965","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Nut Butter","",2023-05-22,"May","2957965","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2023-07-25,"July","2957965","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Stoat Lure","",2020-09-02,"September","2957984","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2021-04-22,"April","2957984","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2021-07-16,"July","2957984","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Stoat Lure","",2021-09-28,"September","2957984","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2022-02-11,"February","2957984","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2022-05-28,"May","2957984","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2022-09-24,"September","2957984","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2022-10-27,"October","2957984","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2022-12-12,"December","2957984","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2023-05-23,"May","2957984","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2020-12-01,"December","2958580","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Rat and Mouse Lure","",2021-04-21,"April","2958580","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2021-04-22,"April","2958580","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2021-06-04,"June","2958580","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2021-07-16,"July","2958580","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Blood","",2021-12-18,"December","2958580","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2022-02-11,"February","2958580","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2022-03-11,"March","2958580","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2022-05-26,"May","2958580","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2022-10-29,"October","2958580","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2023-03-31,"March","2958580","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2023-05-23,"May","2958580","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2020-12-01,"December","2958586","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2021-04-22,"April","2958586","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2021-06-04,"June","2958586","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2021-07-16,"July","2958586","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2022-08-03,"August","2958586","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","wetland 3",2020-12-01,"December","2965407","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Blood","wetland 3",2021-12-04,"December","2965407","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Rat and Mouse Lure","wetland 3",2022-02-18,"February","2965407","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","wetland 3",2022-04-25,"April","2965407","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Stoat Lure","bach line",2020-08-23,"August","2969071","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Rat and Mouse Lure","bach line",2020-09-14,"September","2969071","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","bach line",2020-10-30,"October","2969071","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","bach line",2021-04-22,"April","2969071","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","bach line",2021-06-04,"June","2969071","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","bach line",2021-07-20,"July","2969071","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Rat and Mouse Lure","bach line",2021-09-04,"September","2969071","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Stoat Lure","bach line",2021-11-12,"November","2969071","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Rat and Mouse Lure","bach line",2021-11-13,"November","2969071","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Rat and Mouse Lure","bach line",2022-01-19,"January","2969071","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","bach line",2022-10-29,"October","2969071","Spring",NA
"Cornwallis Beach & Cross Peninsula","Hedgehog","A24","None","bach line",2022-12-14,"December","2969071","Summer",NA
"Cornwallis Beach & Cross Peninsula","Hedgehog","A24","None","bach line",2022-12-14,"December","2969071","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Rat and Mouse Lure","bach line",2023-02-23,"February","2969071","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","bach line",2023-04-27,"April","2969071","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Mouse","A24","None","bach line",2023-07-19,"July","2969071","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","bach line",2023-10-14,"October","2969071","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2020-10-30,"October","2969356","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2021-02-27,"February","2969356","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2021-07-20,"July","2969356","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","Whole egg","",2018-05-22,"May","275493","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2023-11-20,"November","16465037","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2021-06-08,"June","3307907","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2021-02-07,"February","3048727","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Rat and Mouse Lure","",2021-04-21,"April","3048727","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2021-07-16,"July","3048727","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Blood","",2021-12-04,"December","3048727","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2022-04-25,"April","3048727","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Nut Butter","",2022-07-03,"July","3048727","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2022-09-27,"September","3048727","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2025-06-07,"June","7555743","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2024-12-20,"December","854353","Summer",NA
"Cornwallis Beach & Cross Peninsula","Mouse","A24","None","",2020-09-13,"September","3074968","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2020-11-14,"November","3074968","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Rat and Mouse Lure","",2021-12-04,"December","3074968","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2022-09-27,"September","3074968","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2023-10-11,"October","3307857","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2024-04-15,"April","22544543","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","Whole egg","",2018-03-23,"March","275493","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","Graves A",2021-05-27,"May","3181235","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Chocolate","Graves A",2022-04-01,"April","3181235","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","Graves A",2022-05-06,"May","3181235","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","Graves A",2022-10-24,"October","3181235","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","Graves A",2022-12-14,"December","3181235","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","Graves A",2021-05-27,"May","3181444","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Rat and Mouse Lure","Graves A",2021-11-24,"November","3181444","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","Graves A",2022-05-06,"May","3181444","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Rat and Mouse Lure","Graves A",2022-08-05,"August","3181444","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","Graves A",2022-10-24,"October","3181444","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","Graves A",2022-12-14,"December","3181444","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","Graves A",2023-05-16,"May","3181444","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","Graves A",2021-05-01,"May","3181522","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","Graves A",2021-07-29,"July","3181522","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Blood","Graves A",2022-04-01,"April","3181522","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","Graves A",2022-05-06,"May","3181522","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","Graves A",2022-10-24,"October","3181522","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","Graves A",2023-05-16,"May","3181522","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2021-05-01,"May","3181604","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2021-05-27,"May","3181715","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Rat and Mouse Lure","",2021-11-24,"November","3181715","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2022-05-06,"May","3181715","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Blood","",2022-08-25,"August","3181715","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2023-05-16,"May","3181715","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2023-11-04,"November","3181715","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2021-05-11,"May","3181865","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2021-06-09,"June","3181919","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2021-07-21,"July","3181919","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","Goodnature Rat and Mouse Lure","",2022-02-09,"February","3181919","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2022-08-25,"August","3181919","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","",2022-10-24,"October","3181919","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","A24","None","KK Line",2024-08-22,"August","13528834","Winter",NA
"Cornwallis Beach & Cross Peninsula","Mouse","DOC 200","None","pine ave line",2020-10-21,"October","3218323","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2021-04-29,"April","3221363","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2022-01-26,"January","3221363","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2022-02-27,"February","3221363","Summer",NA
"Cornwallis Beach & Cross Peninsula","Mouse","DOC 200","None","pine ave line",2020-10-21,"October","3221370","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2021-07-18,"July","3221370","Winter",NA
"Cornwallis Beach & Cross Peninsula","Mouse","DOC 200","None","pine ave line",2022-01-26,"January","3221370","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2022-05-25,"May","3221370","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2022-12-18,"December","3221370","Summer",NA
"Cornwallis Beach & Cross Peninsula","Mouse","DOC 200","None","pine ave line",2023-08-23,"August","3221370","Winter",NA
"Cornwallis Beach & Cross Peninsula","Mouse","DOC 200","None","pine ave line",2023-08-23,"August","3221370","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2023-12-14,"December","3221370","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2021-01-28,"January","3221395","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2021-12-20,"December","3221395","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2023-02-10,"February","3221395","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2023-04-25,"April","3221395","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Mouse","DOC 200","None","pine ave line",2023-04-25,"April","3221395","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2020-10-08,"October","3225454","Spring",NA
"Cornwallis Beach & Cross Peninsula","Mouse","DOC 200","None","pine ave line",2020-10-21,"October","3225454","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2021-03-26,"March","3225454","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Stoat","DOC 200","None","pine ave line",2022-01-26,"January","3225454","Summer",NA
"Cornwallis Beach & Cross Peninsula","Mouse","DOC 200","None","pine ave line",2022-03-11,"March","3225454","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2022-12-28,"December","3225454","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","",2023-10-11,"October","3307857","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2022-12-28,"December","3221327","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","T-Rex Rat Trap","None","",2025-01-30,"January","24309346","Summer",NA
"Cornwallis Beach & Cross Peninsula","Mouse","DOC 200","None","pine ave line",2020-10-21,"October","3244441","Spring",NA
"Cornwallis Beach & Cross Peninsula","Mouse","DOC 200","None","pine ave line",2020-12-08,"December","3244441","Summer",NA
"Cornwallis Beach & Cross Peninsula","Mouse","DOC 200","None","pine ave line",2020-12-12,"December","3244441","Summer",NA
"Cornwallis Beach & Cross Peninsula","Mouse","DOC 200","None","pine ave line",2021-08-23,"August","3244441","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2022-02-17,"February","3244441","Summer",NA
"Cornwallis Beach & Cross Peninsula","Mouse","DOC 200","Goodnature Nut Butter","pine ave line",2022-03-27,"March","3244441","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2022-04-27,"April","3244441","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2022-06-08,"June","3244441","Winter",NA
"Cornwallis Beach & Cross Peninsula","Mouse","DOC 200","None","pine ave line",2020-10-21,"October","3244443","Spring",NA
"Cornwallis Beach & Cross Peninsula","Mouse","DOC 200","None","pine ave line",2020-12-12,"December","3244443","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2021-07-05,"July","3244443","Winter",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2021-10-31,"October","3244443","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2022-01-26,"January","3244443","Summer",NA
"Cornwallis Beach & Cross Peninsula","Mouse","DOC 200","None","pine ave line",2022-02-03,"February","3244443","Summer",NA
"Cornwallis Beach & Cross Peninsula","Mouse","DOC 200","None","pine ave line",2022-02-27,"February","3244443","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2022-03-22,"March","3244443","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Mouse","DOC 200","None","pine ave line",2022-04-01,"April","3244443","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2022-05-17,"May","3244443","Autumn",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2022-10-01,"October","3244443","Spring",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2022-12-28,"December","3244443","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2023-02-01,"February","3244443","Summer",NA
"Cornwallis Beach & Cross Peninsula","Rat","DOC 200","None","pine ave line",2023-03-30,"March","3244443","Autumn",NA
